Unnamed: 0	text	screen_name	location	LAT	LON
1376	health care organization company end the mask mandate for healthcare worker ProChoice via	compcrzy	Sunny California	33.8629604	-118.3989127
1378	so what if I ProChoice	Lizzie_TheGreat	Wisconsin	43.7844397	-88.7878678
1379	be now prochoice	DBulletsFilm	Minnesota, USA	46.729553	-94.6858998
1380	hey do that include a woman right to choose womansright prochoice	DBulletsFilm	Minnesota, USA	46.729553	-94.6858998
1381	pro choice decision how do one get away with such gaslighting journalistic malpractice from the top down really want to get the insight from the prochoice voice on here	UNYNewsWatch	New York	40.7127753	-74.0059728
1382	Republicans my body my choice woman exactly Republicans whoa that be different it affect other people woman exactly prochoice vaccine	Mithridates69	Detroit, MI	42.331427	-83.0457538
1383	raise your Yoice Support Choice WomenPower prochoice socialjusticeartshare flickr	SocLJusticeArt	Texas, USA	31.9685988	-99.9018131
1384	mybodymychoice prochoice it must be safe to say that the mbmc people be ProChoice	denny_hartman	Sartell MN	45.6216318	-94.2069365
1385	if allow the law would combine lie to woman with build info to harass they and their doctor prochoice Federal Judge Ruins Kristi Noem plan to torture abortion Patients with Anti choice Counseling Wonkette	sailorboyj	New York, NY, USA	40.7127753	-74.0059728
1386	imagine when the GC Feminists reach page of the WomensHealthPlan amp realise that the Scottish Government intend to include everyone not exclude by bigotry prochoice reproductivehealthcare	EyeEdinburgh	Ten years on Twitter.	37.2982022	-113.0263005
1388	I believe you can be both christian and prochoice both feminist Jesus be a liberal SundayService with CaptainGab	gabbonesso	Pittsburgh	40.44062479999999	-79.9958864
1389	good hope more color do mean crazy Left wing idea be implement time for GOP to get with the program be Prochoice amp get rid of the religious agenda unless they want to be in perpetual minority cnn msnbc foxnew	LethimTakeFifth	United States	37.09024	-95.712891
1392	hey he prochoice protectwomensright	Pecafan	United States	37.09024	-95.712891
1393	Lmao look at all the pro vax goon Dude can choose to get vaxe or not if he want and deal with whatever sickness come his way from either decision carry on prochoice	MathisRd7	Houston, TX	29.7604267	-95.3698028
1394	a timely reminder that in Indiana you do have to be stick at the government school assign to your address prochoice schoolchoice	timburkey	Granger, Indiana, USA	41.7533819	-86.11083769999999
1395	someone have to say it and more ppl get ta believe this it all about control open your eye people we need to rise up as a nation stop the hate and choose freedom fda prochoice stopthehate	grizbby	riverside, CA 	33.9806005	-117.3754942
1396	you can be christian and prochoice I be jesus uterus both also I be blow away that this bit go over this well as you can see by my reaction to the audience reaction feminism christianity	gabbonesso	Pittsburgh	40.44062479999999	-79.9958864
1397	Yooo they wake up and choose violence it would be a shame if other have some free time today Forlegalreasonsthisisajoke texas prochoice	Lost_marauder	United States	37.09024	-95.712891
1398	TuesdayPrayer may all prochoice people be inspire by Virgin Mary who say yes to life and thank to she all of humanity have live for over year she should be role model for all we should all be brave like she and avoid the dragon a China and communism	robertoriverosa	Bogotá, D.C., Colombia	4.710988599999999	-74.072092
1399	oh so your prochoice then	Amourfoxx	Orlando, FL	28.5383832	-81.3789269
1401	you can not claim to be prochoice while push vaccine mandate Prochoice deliberately kill million unborn each year for decade that more than covid death so far each year for decade	jannunzi	Boston, MA	42.3600825	-71.0588801
1402	you right what happen to a person own body be their personal choice prochoice	ElainaOKeefe	IL	40.6331249	-89.3985283
1403	will be toss anyone any age can wear a mask in class at work whoever also if you do want to wear a mask you do have to prochoice	Mi_Astronauta	USA	37.09024	-95.712891
1404	do not get I wrong I be ProChoice but when do seek an abortion become a Business Transaction he pay she to have not amp not but abortion	SomewhereInYEG	Edmonton, Alberta	53.5461245	-113.4938229
1405	get the vaccination to protect yourself that be how vaccination work and let other decide what to do with their body nobody should be force shame scorn bully into do anything with their body that they do want to that be the full concept of ProChoice	CountLaQuintus	Ba Sing Se	10.3049883	123.9068475
1406	Sign up page it would be a shame if they get bad tip would it choice prochoice	gretchen_nation	Oregon, USA	43.8041334	-120.5542012
1407	MondayPrayer may all prochoice people be inspire by Virgin Mary who say yes to life and thank to she all of humanity have live for over year she should be role model for all we should all be brave like she and avoid the dragon China and communism	robertoriverosa	Bogotá, D.C., Colombia	4.710988599999999	-74.072092
1409	please fill out a fake tip I be tell they about how my day be go democrats LGBTQIA prochoice texas	luvgreendayAlex	Florida, USA	27.6648274	-81.5157535
1410	stop the control let people make their own choice prochoice mybodymychoice	deceiveinveigle	Fairfield, IA	41.00761139999999	-91.9636914
1412	SundayPrayer may all prochoice people be inspire by Virgin Mary who say yes to life and thank to she all of humanity have live for over year she should be role model for all we should all be brave like she and avoid the dragon China and communism	robertoriverosa	Bogotá, D.C., Colombia	4.710988599999999	-74.072092
1413	the problem be the medical profession do know what they be deal with mrna be an experimental therapy not a vaccine and call it a vaccine wo nt change the outcome I hope I wrong however virology mean lot of jabbed may equal lot of variant prochoice	mrnudie	Ellenborough, NSW, Australia	-31.433333	152.466667
1414	how the fk can people promote the vax when vaccinated people be get sick catch and die let they make their own choice prochoice choice freedom	PatriotOffended	Fairfax, Virginia	38.84622359999999	-77.30637329999999
1415	maybe he be prochoice now	ksucats96	Kansas, USA 🌻   [he/him/his] 	38.9543439	-95.2557961
1416	this be fucking absurd I will not be getting vaccinate it MY choice prochoice mybodymychoice	smiley2814	Dallas, TX	32.7766642	-96.79698789999999
1417	I not pro vaccine anti vaccine I prochoice	kevanastyyy	Paradise, NV	36.0971945	-115.1466648
1419	Erin OToole hide behind the party on the subject of abortion do be fool prochoice nevertrustconservative nevervoteconservative	AndreeAnn_QC	Quebec Canada	52.9399159	-73.5491361
1420	ProAbortion be not ProChoice agree imo be pro choice include support for those who wish to keep their baby adoption fertility help birth control I never see that talk about from Liberals only termination anytime any reason proabortion GovtFunded	KHannisse	Canada	56.130366	-106.346771
1422	Andrew glad to hear that you have a change of heart and be prochoice thank for trust woman	AnnHendrickson1	Sunny southern NM	32.3108	-106.798
1423	if it be my body my choice then we be all do talk about abortion right it be a country rule by choice republic so prochoice right	thegodlessleft	Coventry, CT	41.78468	-72.3393021
1424	final call for our two upcoming Summer House Parties please join we on Wednesday in Evanston or Thursday in Highland Park you wo want to miss our amazing co host amp guest speaker we hope to see you there purchase your ticket today prochoice	PersonalPAC	Chicago, IL	41.8781136	-87.6297982
1425	the short answer ca shutdown the religious zealot in his party cdnpoli prochoice	lost2gether	Langley, Canada	49.1041779	-122.6603519
1426	that be fine all about choice ProChoice healthcare choice be personal and that be change	Mi_Astronauta	USA	37.09024	-95.712891
1427	somewhat safe should not be a valid reason for mandate it at least one have a chance of avoid the virus but a mandate vaccine be unavoidable be ProChoice and support mybodymychoice must also apply here	JELSTUDIO	Denmark	56.26392	9.501785
1428	what happen to my body my choice to not get vaccinate woman have a choice over their own body you agree right all this talk about freedom it all hypocrisy and you all kill people in the process not very patriotic getvaccinate womensright prochoice	rociojuarezd13	Long Beach, CA	33.7700504	-118.1937395
1429	it be ok someone want the vaccine great go get it someone else do want to vaccine no worry do get it prochoice	Mi_Astronauta	USA	37.09024	-95.712891
1430	the story of the man deny three boater during a flood to convince the unvaccinated to get vaccinated can be use against the vaccinated in how the most High give we sunlight vitamin d nutrient dense food and to walk from point a to b to promote health prochoice	JohnatanFuerte	Dallas, TX	32.7766642	-96.79698789999999
1431	be just that be AntiAbortion they be not ProLife amp want to cut funding to help keep child feed safe amp healthy want min wage to fire of teacher amp all want to put child at risk VoteNoOnRecallCA ProChoice	RamblingMyMind	United States	37.09024	-95.712891
1433	ironic how so many anti vaxer be use prochoice when talk about the vaccine but be absolutely anti prochoice when it come to woman right and abortion	John_George70	Perham, MN	46.5953437	-95.5730088
1434	potentially yes a vaccine would be risk additive in this scenario Provaccine prochoice	Jacob_Everett	Raleigh, NC	35.7795897	-78.6381787
1435	you can not preach pro choice and then circumcise and pierce your infant it be a violation of the principle of bodily autonomy time to walk the talk and stop these barbaric practice prochoice Feminism mybodymychoice humanright medtwitter	GSG_238	Home is where the heart is	41.0897225	-85.10547860000001
1436	I guess I be an outlier but I believe in mybody mychoice for abortion vaccine and gun consistency crazy huh allthea prochoice	nvrqt	banana republic of america	44.853879	-93.243831
1440	if you a woman do you want white man in this country to decide what you can and can not do with your own body prochoice WomensRights neverotoole cdnpoli nevervoteconservative	Garnet_2203	Canada	56.130366	-106.346771
1442	ca fault he it all about pro choice if anyone want the jab fine if somebody do want it it also fine People who refuse to have it be only take the risk for themselves they be not put anybody else in jeopardy prochoice	JustinGreendog	Tredegar	40.6818096	-76.2492371
1443	Canada so call Prime Minister Justin Trudeau threaten innocent people who choose not to have a medical procedure that there will be consequence nothing scarily tyrannical about this at all NoVaccinePassport NoTyranny prochoice StopCoercion	MattHoyOfficial	Worldwide & Birmingham	33.4375816	-86.724358
1445	freedom be not get close far away more like it and the high the number of vaxxed people the more variant we shall see vector mrna therapy be not vaccine prochoice	mrnudie	Ellenborough, NSW, Australia	-31.433333	152.466667
1446	so glad you be throw your support behind the prochoice movement thank you mybodymychoice	RitaViveros	Lahaina, HI	20.8783333	-156.6825
1447	this be why it absolutely need to be voluntary no one should ever be force to endure pregnancy or childbirth against their will prochoice	bloodflowerburn	New Orleans, Louisiana	29.95106579999999	-90.0715323
1448	hey so this be the fruit of the pro life party can we not have this please prochoice Covid	DemYellow	Heaven, Iowa	42.8856962	-91.79365179999999
1449	vote no on but why leave blank that be a mistake that be how someone like elder will get elect if the recall vote on be successful my vote be for who will fight for MedicareForAll and ClimateChangeAction and who be ProChoice	Cepaea	Davis, CA	38.5449065	-121.7405167
1450	I vote for WomensRights I vote for LGBTQ right I believe BlackLivesMatter I believe transrightsarehumanright I be prochoice	RobertBurrough9	Southern Pines, North Carolina	35.1740471	-79.3922539
1451	antimasker want to be able to have the choice to wear the mask or not so essentially they prochoice	TheRealJaimeP	Los Angeles, CA	34.0522342	-118.2436849
1452	well maybe people be make informed consent CovidVic melbourne prochoice danandrews coercion everyone have thr choice the government do want you to know this	n1kegirl	Australia	-25.274398	133.775136
1453	ABBOTT hate womens right prochoice	elisedorazio	New York 	40.7127753	-74.0059728
1454	it be ironic that the same ppl chastise the freedom to choose stance of the unvaccinated for put other at risk totally support a woman prochoice freedom to choose to kill her baby during pregnancy a fatal choice hypocrite prolife	AllDogsToHeaven	Edmonton, Alberta, Canada	53.5461245	-113.4938229
1455	Ironic that the same ppl chastise the freedom to choose stance of the unvaccinated for put other at risk totally support a woman prochoice freedom to choose to kill her baby during pregnancy how do million of dead baby girl advance woman right prolife	AllDogsToHeaven	Edmonton, Alberta, Canada	53.5461245	-113.4938229
1456	patriot and prochoice and talk about vaccine passport well there you go	Frederickwigle1	United States	37.09024	-95.712891
1457	he hate WOMEN right prochoice	elisedorazio	New York 	40.7127753	-74.0059728
1458	nothing to do with unvax minority amp everything to do with vaccinated people get the virus and produce more variant I hope I be wrong however I suspect there be probably not enough letter in the greek alphabet amp mrna may be the elephant in the room prochoice	mrnudie	Ellenborough, NSW, Australia	-31.433333	152.466667
1459	I be there to support respect nocoercion prochoice freedomisessential novaccinepassportsanywhere	LuluPosh	GTA,  Ontario	44.0383744	-79.1999949
1460	anonymous form because pro lifer ca mind their own business please do abuse it btsarmy loona kpop idol prochoice	TheAtlanticVamp	In my house	33.202584	-87.55306639999999
1461	Yep Healthcare be personal between we and our Abortions mask vaccine all personal choice prochoice	Mi_Astronauta	USA	37.09024	-95.712891
1462	so glad you recover can we expect prochoice legislation now that you use Regeneron the miracle drug develop from an aborted fetus	valerie_dawn	Ft Myers	26.640628	-81.8723084
1463	guarantee that every last one of those people who laugh mock and ridicule those with vulnerable love one or those already bereave due to the virus claim to be Pro life and piously oppose abortion Hypocrites covidiot Pandumbic prochoice	bazblackadder	Earth, Sol System, Alpha Quad	12.9994314	77.55277079999999
1465	give that rapist paedo and sexual predator in general be a dime a dozen in the conservative community it be safe to say their opposition to bodily autonomy for woman be more general all encompass and broad sweeping than oppose abortion prochoice	bazblackadder	Earth, Sol System, Alpha Quad	12.9994314	77.55277079999999
1466	Aldi must make everything out of aborted fetal tissue with these low price prochoice dnc	testosteronnor	Delaware, USA	38.9108325	-75.52766989999999
1467	no it coercion continue on this vein and the unvaxed will become oppressed prochoice	kazbah26	scotland	56.49067119999999	-4.2026458
1468	some conservative be refuse to discuss their position on abortionright or they be claim to be prochoice when they be not cut through the election lie check out their voting history cdnpoli	ABprochoice	Alberta, Canada	53.9332706	-116.5765035
1469	we have learn nothing novaccinepassport prochoice dwightdeisenhower	francisbroz	West Sussex England	50.9280143	-0.4617075
1470	Kenny Chui vote anti abortion and claim to be prochoice StevestonRichmondEast vote to support	ABprochoice	Alberta, Canada	53.9332706	-116.5765035
1471	I remind that every AO Report Form I ever complete have the word Medical in confidence across the top apparently show people your vaccination record will be the new paper and you have no choice but show it prochoice	BFPhotos	Adelaide, South Australia	-34.9284989	138.6007456
1473	right wing much prochoice	colleenlaramo	Near Toronto, Ontario	43.653226	-79.3831843
1476	it would be a shame if people would go to and submit a bunch of fake anonymous tip prochoice texassucksass	alglies	SIN | AZ	33.4666285	-112.0992745
1477	thank God someone with common sense when will you be sponsor prochoice ProAbortion legislation	Kyle_Barker_esq	Texas, USA	31.9685988	-99.9018131
1481	ErinOToole have fail on leadership on prochoice	jryerson1	Toronto	43.653226	-79.3831843
1482	please point to the page in the Bible or Quran that prohibit mask amp vaccine HermanCain PhilValentine DickFarrel LindaZuern hscottapley MAGA Darwin deltavariant prochoice hypocrite	MiaDaPup1	United States	37.09024	-95.712891
1484	so be President Trump MAGA PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden bidenlie trumpwonbidencheate and what be Joe do check his watch	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1485	make a few jack o lantern on the pottery wheel today MAGA PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden bidenlie trumpwonbidencheate	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1486	these be what hero look like if you want a hero on a wall put these man and woman they deserve it MAGA PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden bidenlie trumpwonbidencheate	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1488	if force on these ppl it murder just like abortionismurder	StandAdk	Virginia	37.4315734	-78.6568942
1489	NONSENSE baby not human enough to have right but Human Enough to steal their Organs saveunbornbabiesnow stopthedamninfanticide stopbabybodyhavesrste stopthedamndefencelessbaykilling AbortionIsMurder abortionisantichrist stoptheinfanticide	sdarkwah	New York, NY	40.7127753	-74.0059728
1490	we do this not only for US but for the child what FUTURE will they have if we stand up for our right will they even have any RIGHTS LEFT if we stay SILENT MAGA PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden bidenlie	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1491	aka it evil to make somebody take responsibility for have unprotected sex AbortionIsMurder	CaseyMosery	2-State//split-city!! 🍖🌮🍗	43.5081323	16.4401935
1492	Reminder the world great footballer be nearly rob of his chance at life Cristiano AbortionNever AbortionisMurder	PaulMcWeeneyNP	Carrick-on-Shannon	53.94511559999999	-8.0861878
1493	yeah they kinda call I Captain Badass NoMask novaccine covidisahoax DefundBLM abortionismurder NeverBiden FreeChauvun sedition TrumpsNewArmy BackTheBadge patriarchy	LonestarHero01	The Republic Of Tx	32.3814798	-97.335285
1494	MAGA PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden bidenlie trumpwonbidencheate as be Jack Dorsey Mark Zuckerberg Sundar CEO NBC CBS ABC etc and FOX	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1495	doorbell rang flag will be family will never be the same God bless our brave man and woman and their family MAGA PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden BidenLied trumpwonbidencheate	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1497	Abortion be murder this be a matter of debate a live innocent human being be be kill against its will you be murder baby Truth AbortionIsMurder	MatthewBockholt	United States	37.09024	-95.712891
1498	you be right copy and paste everything west for the west to reach where they be it have take century yet a country as young as Sudan be expect to run its affair like the USA Africa should redefine democracy in its context notogayism abortionismurder	gic912	Kenya	-0.023559	37.906193
1500	as a Christian how do you look past the killing of Children in the womb you can not be christian and be a Democrat that stand by the murder of an innocent child who be conceive in the act of sexual relationship between and man and woman abortionismurder	SubarumanFL2	Sebring, FL	27.495592	-81.440907
1501	get ready for my fall coffee mug design MAGA PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden bidenlie trumpwonbidencheate	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1503	fight the anti life agenda share this amazing rare video footage of the unborn child LifeSite savethekid AbortionIsMurder itsahuman life	hepburn222	MO	37.9642529	-91.8318334
1505	abortion be the Holocaust of today stopabortion abortionismurder babieslivesmatter	gypsyqueenBe	America, USA	37.09024	-95.712891
1508	my new coffee mug design MAGA PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden bidenlie trumpwonbidencheate	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1509	be you claim I ostracize people for their race gender or sexual orientation I consider humanity to be of one race HUMAN your gender and sexual orientation be your business taxationisextortion inflationistheft AbortionIsMurder	ValVenisEnt	Phoenix, AZ	33.4483771	-112.0740373
1510	it be a woman body until she receive another body and those two create a separate body that grow in her body and even then it be not her body AbortionIsMurder	ConfederatePat5	The Republic of Texas ❤️	32.3814798	-97.335285
1511	when I respect freedom be follow with a but we know you do respect freedom or understand liberty and without respect for those thing you also can not have respect for life firefauci mybodymychoice amp abortionismurder	CoalitionTexas	Great State of Texas	33.62582930000001	-96.87080150000001
1512	you be right you do get it abortionismurder	mayoungkin	Pickerington, Ohio	39.8842304	-82.7535049
1513	just a reminder you be the carbon they want to PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden bidenlie trumpwonbidencheate	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1514	AbortionIsMurder be a thinly veil call to violence against doctor who perform abortion procedure and the medical staff who work at clinic mass murderer ProLifeMyAss	MasterDebateNet	Google's Cloud	38.9864878	-77.42082189999999
1515	evil incarnate show up and protest they AbortionIsMurder	chessnotes	A chess board near you...	43.8539385	-79.4402963
1516	this be a must watch abortionismurder	batinanescafe1	California, USA	36.778261	-119.4179324
1517	freeowenshroyer give now to the emergency OwenShroyer Legal Defense Fund FreedomOfSpeech freedomofreligiousexpression InsurrectionHoax AbortionIsMurder upholdtheconstitution	savedgirl316	New Mexico	34.5199402	-105.8700901
1518	DISPUTE these word MAGA PATRIOT bidencheate AbortionIsMurder AmericaneedsJesus PrayForAmerica resistjoebiden bidenlie trumpwonbidencheate	FaithSpiritual1	Georgia	32.1656221	-82.9000751
1519	Thou shall not murder be God law AbortionisMurder	ZibaLady1	Land of the FREE.	36.2737796	-115.252873
1520	well finally shut she up that be fun mybodymychoice and abortionismurder	CoalitionTexas	Great State of Texas	33.62582930000001	-96.87080150000001
1521	can we at least get your mentality on civil right into the latter part of the twentieth century or do you want to go back to mybodymychoice abortionismurder want to continue	CoalitionTexas	Great State of Texas	33.62582930000001	-96.87080150000001
1522	Read up on Roe Wade why would we care what Jacobson from say from a know eugenicist prior to civil right include woman have the right to vote mybodymychoice and abortionismurder want to continue	CoalitionTexas	Great State of Texas	33.62582930000001	-96.87080150000001
1523	abortion be abortionismurder	AaGibbs_KU	Chicago, IL	41.8781136	-87.6297982
1524	miracle Baby Boy survive Abortion and be bear Healthy he be a miracle SaveTheKids AbortionIsMurder Miraculous	hepburn222	MO	37.9642529	-91.8318334
1525	Infanticide Rights AbortionIsMurder	Otis_Firefly348	Virginia, USA	37.4315734	-78.6568942
1526	if a pregnant woman drink or smoke during pregnancy society say she a terrible person if a pregnant woman straight up kill her baby with an abortion society say she brave see the problem here AbortionIsMurder	TheReallistOne	Everywhere USA	38.9784551	-76.49451049999999
1527	Darn straight that be why I be not buy into the BigPharma saveamericagetvaxxe campaign AbortionIsMurder	GregDaButcher	The Farmland of California!	38.4087315	-121.3684733
1528	I support because AbortionIsAHumanRIGHT	BootsChantilly	California, USA	36.778261	-119.4179324
1529	abortionisahumanright abortionbansareaboutpunishingwoman this be racist christian supremacist punishment of woman why else would the most religious state in the seek to ban abortion ban sex education and decline to expand Medicaid	JoPerryAuthor	Los Angeles, CA	34.0522342	-118.2436849
1532	seek truth then shout it out loud truth blacklivesmatter loveislove asianrepresentation peoplehavethepower ClimateJustice waterislife transrightsarehumanright abortionright mybodymychoice WomenRights equalpay disabilityawareness vegan	RAZDesignStudio	Brooklyn, NY	40.6781784	-73.9441579
1533	if man could get pregnant we would be have this conversation fuckgregabbott momsagainstgregabbott maga abortionright abortionishealthcare reproductiveright WomensRights	Lynn6Laci	Texas, USA	31.9685988	-99.9018131
1534	september a new abortion law take effect in Texas it would be a shame if ethical hacker tear about their system texas abortionright	rdking647	austin texas	30.267153	-97.7430608
1535	woman be expect to be in charge of contraception if it fail she be prevent from get an abortion if she carry it to term and need help she on her own the only place man be present in this be by pass law against abortionright woman in TX legislation	TXWomenRESIST	Austin, TX	30.267153	-97.7430608
1540	it the end of the end of the summer sale so last chance to pickup hard copy of the New Handbook for a Post Roe America for straight from endofroe roevwade abortionright	robinmarty	Tuscaloosa	33.2098407	-87.56917349999999
1541	hah this anti abortion whistleblowing site be be flood with shrek porn reproductivejustice txlege abortionright	starfishncoffee	TX to BK to TX	29.3955149	-94.9315041
1542	decade after Henry Morgentaler start offer his service doctor be still struggle to help their patient write AbortionRights CdnPoli	thewalrus	Canada	56.130366	-106.346771
1543	get after it all the spam link and abortionright fuckgregabbott fuckkenpaxton	satanxhousewife	Austin, TX	30.267153	-97.7430608
1544	Mississippi this be so mess up restrict abortion in our nation poorest state our country be so backwards none care about these woman or their life only to limit their already minimal power over they mybodymychoice abortionright	joy_gimbel	New York City	40.7127753	-74.0059728
1547	the site have already attract the interest of online activist who recommend that people concern about reproductive right share fake name to disrupt the data collection Texas AbortionRights reproductiveright womensright WomensHealth	SAcurrent	San Antonio, TX	29.4241219	-98.49362819999999
1548	I blow the whistle on Ted Cruz he a mass murderer terrorist amp anti life TedCruz FB say he be plan an unsanctioned abortion FB say it it must be true AbortionRights womensrightsarehumanright mybodymychoice	LindseyJourney	New York	40.7127753	-74.0059728
1549	but can still manage to degrade woman and track we like cattle on the new PROLIFE heartbeat bill report website use to track TX woman uteruse gilead heartbeatbill abortionright	TexasLife7	Texas, USA	31.9685988	-99.9018131
1553	Texas politician make the crappi of crappy doctor politiciansmakecrappydoctor abortionishealthcare	NARALNC	North Carolina	35.7595731	-79.01929969999999
1554	this be so wrong abortionishealthcare KeepAbortionLegal Texas abortion law would do more than ban the procedure after six week	mizmaxgordon	Earth	37.2321077	-95.7243335
1555	why be it the people that be scream about wear mask because of their freedom be totally fine with tell a woman what she can do with her own body abortionishealthcare womensright WomensHealth Texas	NotButter	Land of Oz	41.4071727	-91.0639262
1556	Texas abortion law that ban procedure as early as six week set to go into effect after federal court cancel hearing deny motion via waronwoman abortionishealthcare BodilyAutonomy TxLege	LostMapleTX	San Antonio, TX	29.4241219	-98.49362819999999
1557	I suppose now that two man have provide assurance we be suppose to ignore the fact abortion provider and woman in NB say this be true abortionishealthcare say New Brunswick Premier Blaine Higgs assure he there be abortion access	NahanniFontaine	Winnipeg, Manitoba	49.895136	-97.13837439999999
1560	with medabortionirl we one step close to a future where we do have to travel long distance or pay for costly travel expense to get the abortion care we need AbortionJustice abortionishealthcare	NARALNC	North Carolina	35.7595731	-79.01929969999999
1562	faith leader continue to play a critical role in the fight to keep abortion safe legal and accessible roevwade abortionishealthcare	PPNorCalAction	Northern California	38.8375215	-120.8958242
1564	sign up and take action to defend AbortionAccess and ReproductiveFreedom abortionishealthcare AbortionIsARight abortionismoral birthcontrolisaright	NARALNC	North Carolina	35.7595731	-79.01929969999999
1565	someone who say abortionishealthcare but claim to care about other live you define hypocrisy what a wonderful conundrum you weave	ThaReelSpeekah	Australia	-25.274398	133.775136
1566	leave the government out of our healthcare abortionishealthcare AbortionIsARight abortionismoral	NARALNC	North Carolina	35.7595731	-79.01929969999999
1567	ban off our body we stand with Texas krcrc abortionishealthcare bansoffourbodie	Ky_RCRC	Kentucky, USA	37.8393332	-84.2700179
1569	this portrayal from liveaction be such bs Cecile Richards be speak for Planned Parenthood where no abortion be provide at the stage of viability abortionishealthcare	jenkalant	Toronto	43.653226	-79.3831843
1570	abortionislegal abortionishealthcare AbortionIsARight abortionismoral learn about access abortion in North Carolina g	NARALNC	North Carolina	35.7595731	-79.01929969999999
1571	OMG Maynard ReSister lbgt LincolnArmy GQP CancelFox LegalizeIt SaveOurDemocracy TeamJustice indicttrump abortionishealthcare	yiab	Alexandria, Va	38.8048355	-77.0469214
1572	you be live proof that you ca fix stupid ReSister lbgt LincolnArmy GQP CancelFox LegalizeIt SaveOurDemocracy TeamJustice indicttrump abortionishealthcare	yiab	Alexandria, Va	38.8048355	-77.0469214
1573	yes many still have a few more I want before I kick it ReSister lbgt LincolnArmy GQP CancelFox LegalizeIt SaveOurDemocracy TeamJustice indicttrump abortionishealthcare	yiab	Alexandria, Va	38.8048355	-77.0469214
1574	I get you ReSister lbgt LincolnArmy GQP CancelFox LegalizeIt SaveOurDemocracy TeamJustice indicttrump abortionishealthcare	yiab	Alexandria, Va	38.8048355	-77.0469214
1575	where be my philly abortionishealthcare peep today	ruthlessfilms	Chicago, IL	41.8781136	-87.6297982
1576	we will ProtectRoe believeinmore fightlikehell and wewontgoback abortionishealthcare AbortionIsARight	NARALNC	North Carolina	35.7595731	-79.01929969999999
1577	start now an expert discussion on Surgical Abortion and overcome Barriers for SafeAbortion the webinar be be hold in ENGLISH with live interpretation in FRENCH amp SPANISH Register abortionishealthcare FIGOWebinar	FIGOHQ	Global	29.8693642	-95.4086323
1578	this be beautiful we hope more place of worship across TX amp the US do the same it also make we think of our fantastic ReproductiveFreedom amp People of Faith convo amp abortionismoral abortionishealthcare	NARALNC	North Carolina	35.7595731	-79.01929969999999
1580	today an expert discussion on Surgical Abortion and overcome Barriers for SafeAbortion the webinar will be hold in ENGLISH with live interpretation in FRENCH amp SPANISH Register abortionishealthcare FIGOWebinar	FIGOHQ	Global	29.8693642	-95.4086323
1581	from the series Bottom Blank come along with a poem the series revolve around the thought of ignore the guilt consciousness and social morality on abortion art abortionishealthcare poetry nftart	Rasmyraghavan	Thrissur, Kerala	10.5276416	76.2144349
1582	if you can now be the time to donate to a Texas abortion fund they could really use it yesterday I donate to a couple and I give to a couple more next week abortionishealthcare	JennieinDC	Washington, DC	38.9071923	-77.0368707
1583	shame on politician who attack and restrict access to healthcare and to abortion especially politician here in the South where so many of our people be die b c state refuse to ExpandMedicaid politiciansmakecrappydoctor abortionishealthcare	NARALNC	North Carolina	35.7595731	-79.01929969999999
1584	no matter what happen with roevwade we will not stop fight to ensure that everyone be able to access the compassionate abortion care they need abortionishealthcare abortionismoral AbortionIsARight	NARALNC	North Carolina	35.7595731	-79.01929969999999
1585	want to know how you can support people in Texas who need to access abortion follow our friend at abortionishealthcare AbortionIsARight	NARALNC	North Carolina	35.7595731	-79.01929969999999
1586	help this incredible abortion doctor recoop in legal fee to regain her medical license after Alabama accidentally revoke her license abortionishealthcare reprohealth proudtoprovide abortionjustice	JS_Menendez	New York City	40.7127753	-74.0059728
1587	slow clap abortionishealthcare	NARALNC	North Carolina	35.7595731	-79.01929969999999
1588	obgyntwitter abortionishealthcare cc re last Alabama doctor perform abortion care need help share verify	jwitcraft	Georgia	32.1656221	-82.9000751
1589	some people come into your life just to teach you how to let go ReSister lbgt LincolnArmy GQP CancelFox LegalizeIt SaveOurDemocracy TeamJustice indicttrump abortionishealthcare	yiab	Alexandria, Va	38.8048355	-77.0469214
